Rank,Licensee Name,Total Units,Unique Addresses,Counties,Cities Served,Phone,Score,Owner Name,Owner Email,Owner LinkedIn,Website,Notes
675,FLORIDA'S FIRST COAST VACATIONS LLC,40,40,"Clay, Duval, Nassau, St. Johns","FERNANDINA BEACH, FLEMING ISLAND, GREEN COVE SPRINGS, JACKSONVILLE, JACKSONVILLE BEACH, MIDDLEBURG, ORANGE PARK, PONTE VEDRA BEACH",,78.2,,,,,
584,OCEAN PROP VACATION RENTALS IN,46,44,Volusia,"NEW SMYRNA BEACH, PORT ORANGE",(386)428-0513,78.0,,,,,
588,SIESTA KEY LUXURY RENTAL PROPERTIES - LIDO KEY VACATIONS,46,44,Sarasota,"SARASOTA, SIESTA KEY",9415391695,78.0,,,,,
735,"ARENA HORSE SHOES OF OCALA, LLC",37,37,Marion,OCALA,352-414-7984,78.0,,,,,
1032,PS ROBINSON EMTERPRISES LLC,25,25,"Osceola, Polk","DAVENPORT, KISSIMMEE",4078020749,78.0,,,,,
646,LUX ST. AUGUSTINE VACATION RENTALS,41,41,St. Johns,"ST AUGUSTINE, ST. AUGUSTINE",9047704826,77.7,,,,,
693,GASPARVILLAS ISLAND RENTALS IN,39,35,"Charlotte, Sarasota","ENGLEWOOD, PLACIDA, PORT CHARLOTTE, ROTONDA WEST",941-697-9797,77.7,,,,,
709,GIBSON BEACH RENTALS INC.,38,25,"Bay, Walton","DESTIN, MIRAMAR BEACH, PANAMA CITY BEACH",8506366651,77.7,,,,,
826,BAY HAVEN MANAGEMENT LLC,32,27,Palm Beach,"JUPITER, LANTANA, NORTH PALM BEACH, PALM BEACH GARDENS, PALM BEACH SHORES, RIVIERA BEACH, WEST PALM BEACH",5614596368,77.7,,,,,
561,EXCLUSIVE 30A LLC,48,48,"Bay, Walton","INLET BEACH, PANAMA CITY BEACH, SANTA ROSA BEACH, WATERSOUND",,77.6,,,,,
765,SUNSTREAM HOTELS AND RESORTS LLC,36,36,Lee,"FT MYERS BEACH, FT. MYERS BEACH, FT. MYERS BEACH ",239-765-4111,77.6,,,,,
575,"HAMILTON, JACQUE",47,47,"Bay, Walton","INLET BEACH, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",336-926-4425,77.2,,,,,
770,CABOT CITRUS OPCO LLC,35,35,Hernando,BROOKSVILLE,352-796-5500,77.2,,,,,
774,GRAYT 30A VACATIONS INC,35,35,Walton,SANTA ROSA BEACH,844-941-1213,77.2,,,,,
948,STAY AT 30A VACATION RENTALS,28,28,"Okaloosa, Walton","DESTIN, INLET BEACH, MIRAMAR BEACH, SANTA ROSA BEACH, SEACREST, SEACREST BEACH, SEAGROVE, WATERCOLOR, WATERSOUND",8503295050,77.2,,,,,
1004,KASTLE KEEPERS LLC,26,25,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH, MIRIMAR BEACH",850.269.7793,76.9,,,,,
555,COCHRAN JIM,48,47,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",850.650.4544,76.8,,,,,
586,ARNIE BENNETT,46,46,"Volusia, Walton",NEW SMYRNA BEACH,386-689-5491,76.8,,,,,
688,COSTAMAR VACATION HOMES LLC,39,39,Osceola,"DAVENPORT, KISSIMMEE, KISSIMMEE , KISSIMMEE F",,76.8,,,,,
697,ASSOCIATED VACATION RENTALS LLC,39,39,Lee,"CAPE CORAL, CAPE CORAL , CAPECORAL",,76.8,,,,,
793,HIGHPOINT C/O VACASA LLC,34,34,Walton,"INLET BEACH, SEACREST, SEACREST  ",863-280-5942,76.8,,,,,
984,MARATHON VACATION COM INC,26,23,Monroe,"ISLAMORADA, KEY COLONY BEACH, MARATHON, TAVERNIER",305.735.4095,76.8,,,,,
750,SUNSHINE STATE VILLAS,36,36,"Lake, Osceola, Polk","CLERMONT, DAVENPORT, HAINES CITY, KISSIMMEE",4074948347,76.6,,,,,
756,88 ENTERPRISE GROUP LLC,36,36,"Lake, Orange, Osceola, Polk","CLERMONT, DAVENPORT, KISSIMMEE, ORLANDO",,76.6,,,,,
596,"SUNDIAL GETAWAYS, LLC",45,45,"Bay, Walton","INLET BEACH, PANAMA CITY BEACH, SANTA ROSA BEACH",,76.3,,,,,
986,BEST OF 52 LLC,26,22,"Bay, Broward, Dade, Palm Beach, Walton","BOCA RATON, FORT LAUDERDALE, INLET BEACH, MIAMI BEACH, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",303-220-0183,76.3,,,,,
737,CAPE SAN BLAS VACATION RENTALS,37,37,Gulf,"PORT ST JOE, PORT ST. JOE",(850)229-6916,76.0,,,,,
607,A1A COASTAL VENTURES LLC,44,44,"Duval, St. Johns","ATLANTIC BEACH, JACKSONVILLE, JACKSONVILLE BEACH, PONTE VEDRA BEACH, ST AUGUSTINE",,75.9,,,,,
704,BVR MANAGEMENT LLC,38,28,Osceola,"KISSIMME, KISSIMMEE, KISSIMMEE , KISSIMMMEE",321 677-0444,75.9,,,,,
831,TRINO HOLDINGS LLC,32,32,St. Johns,"ST AUGUSTINE, ST. AUGUSTINE, ST. AUGUSTNE",904-540-9660,75.9,,,,,
790,SEAGRAPE OF NORTHWEST FLA INC,34,33,Escambia,PENSACOLA,850-492-1102,75.6,,,,,
620,AVEDEEN THOMASZADEH,43,43,"Osceola, Polk","DAVENPORT, KISSIMMEE",3106997039,75.5,,,,,
862,RENT WATERSCAPE LLC,31,31,Okaloosa,"FORT WALTON BEACH, FT WALTON BEACH",2066211075,75.5,,,,,
874,KEYSCATIONS LLC,30,30,Monroe,"BIG PINE KEY, KEY COLONY BEACH, LONG KEY, MARATHON",7866479340,75.1,,,,,
892,30A VACAY LLC,30,30,Walton,"INLET BEACH, INLET BEACH , SANTA ROSA BEACH, SANTA ROSA BEACH ",8506960936,75.1,,,,,
761,"BEACH BUMS RENTAL PROPERTIES, LLC",36,22,"Okaloosa, Walton","#21, DESTIN, MIRAMAR BEACH, MIRAMAR BEACH , SANTA ROSA BEACH",850-654-7177,75.0,,,,,
972,SKIS & SEAS VACATION RENTALS LLC,27,19,"Okaloosa, Walton","FORT WALTON BEACH, MIRAMAR BEACH",850.399.0120,75.0,,,,,
649,NEWMAN DAILEY RESORT PROP,41,41,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",850-837-1071,74.7,,,,,
651,MARTIN RYAN,41,41,"Okaloosa, Walton","DESTIN, INLET BEACH, MIRAMAR BEACH, SANTA ROSA BEACH, SANTA ROSABEACH, SEACREST BEACH",850-368-3170,74.7,,,,,
657,SANDCASTLES VACATION RENTALS LLC,41,38,Franklin,"EASTPOINT, ST. GEORGE ISLAND, ST. GEORGE ISLAND ",,74.7,,,,,
899,FLOW FS LLC,29,29,Dade,MIAMI,3057892766,74.7,,,,,
916,ALL SEASONS COLLECTION 30A LLC,29,29,Walton,"ROSEMARY, ROSEMARY BEACH, ROSEMARY BEACH ",504.352.9267,74.7,,,,,
923,ANNA MARIA ACCOMMODATIONS LLC,29,29,Manatee,"ANNA MARIA, BRADENTON BEACH, HOLMES BEACH",9417578226,74.7,,,,,
927,NOMADIC VACAYS LLC,29,29,Collier,NAPLES,239-317-6096,74.7,,,,,
869,"DILLEY, BETH",31,31,"Charlotte, Manatee, Sarasota","ENGLEWOOD, LONGBOAT KEY, SARASOTA, SARASOTA , VENICE",941-306-4242,74.5,,,,,
971,MR HOST PROPERTY MANAGEMENT LLC,27,22,Osceola,"34746, DAVENPORT, KISSIMMEE",3219454796,74.4,,,,,
665,GOLF RESORT INVERNESS LLC,40,35,Citrus,INVERNESS,352.637.1140,74.2,,,,,
672,VICENTE GROUP LLC,40,40,"Osceola, Polk","DAVENPORT, KISSIMMEE, KISSSIMMEE",,74.2,,,,,
854,EAST COAST LIVING LLC,31,30,Brevard,"CAPE CANAVERAL, COCOA BEACH, INDIALANTIC, INDIAN HARBOUR BEACH, INIDIALANTIC, MELBOURNE, MELBOURNE BEACH, PALM BAY",3219173985,74.2,,,,,
943,"WORLD TRAVELER X, INC.",28,28,Brevard,"CAPE CANAVERAL, COCOA, COCOA BEACH, MERRITT ISLAND, SATELLITE BEACH",(321) 305-9973,74.2,,,,,
951,"HIDDEN TREASURE CAPITAL, INC.",28,28,Bay,PANAMA CITY BEACH,850-588-3160,74.2,,,,,
876,HELDRE LARS,30,30,"Broward, Lee, Palm Beach","BOCA RATON, CAPE CORAL, DEERFIELD BEACH, DELRAY BEACH, FT LAUDERDALE, LIGHTHOUSE POINT, POMPANO BEACH, WILTON MANORS",561.300.3001,74.1,,,,,
1007,"VACATION AT ITS FINEST, LLC",26,18,"Okaloosa, Walton"," SANTA ROSA BEACH, DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",8503578222,74.1,,,,,
559,"DESTINY BEACH PROPERTIES,LLC",48,34,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH",,73.9,,,,,
841,"MCDANIEL PROPERTIES FL, LLC",32,32,Escambia,"PENSACOLA, PERDIDO KEY",,73.9,,,,,
886,VACATION RENTALS AT THE BEACH LLC,30,23,Bay,PANAMA CITY BEACH,303-220-0183,73.8,,,,,
977,"BEACH LUXURY VACATIONS, LLC",27,27,Walton,"MIRAMAR BEACH, SANTA ROSA BEACH",8507370044,73.8,,,,,
983,LIVERIGHT VACATIONS LLC,27,27,Collier,NAPLES,609-457-8789,73.8,,,,,
652,MARSHALL LANIER & MALLORY MICHAEL,41,40,"Bay, Walton","INLET BEACH, NOT HISPANIC OR LATI, SANTA ROSA BEACH",334-467-9198,73.7,,,,,
990,"HAPPY PLACE VACATION RENTAL, LLC",26,21,Pinellas,"CLEARWATER BEACH, INDIAN ROCKS BEACH, INDIAN SHORES, MADEIRA BEACH, NORTH REDINGTON BEAC, REDINGTON BEACH, REDINGTON SHORES",7274921336,73.7,,,,,
796,MANTA PROPERTY MANAGEMENT LLC,34,33,Manatee,"ANNA MARIA, BRADENTON, BRADENTON , BRADENTON BEACH, HOLMES BEACH",,73.6,,,,,
966,"RED SASH PROPERTIES, LLC",27,18,"Hillsborough, Pinellas","BRANDON, INDIAN ROCKS BEACH, TAMPA",9312376592,73.5,,,,,
633,UNIK VILLAS LLC,42,35,Osceola,KISSIMMEE,4078614760,73.4,,,,,
751,"LONG KEY VACATION RENTALS, LLC",36,25,Pinellas,"CLEARWATER, CLEARWATER BEACH, INDIAN ROCKS BEACH, ST PETERSBURG",727-360-0008,73.4,,,,,
1036,LIV GROUP LLC,25,22,"Bay, Walton","INLET BEACH, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH, SEACREST",8594897463,73.2,,,,,
536,ROSE HEINRICH AND EMMERICH PETER,49,49,Palm Beach,"LAKE WORTH BEACH , RIVIERA BEACH, WEST PALM BEACH, WEST PALM BEACH ",561-801-0164,73.0,,,,,
1018,FORT LAUDERDALE STAYS LLC,25,25,Broward,"FORT LAUDERDALE, FORT LAUDERDALE , FT LAUDERDALE, OAKLAND PARK, WILTON MANORS, WILTON MNAORS",754-701-5660,73.0,,,,,
1028,"FLORIDA INTERNATIONAL HOMES, LLC",25,25,Polk,"HAINES CITY, HAINES CITY ",863-421-6357,73.0,,,,,
981,SHORE THING PROPERTY SERVICES LLC,27,23,"Manatee, Sarasota","ANNA MARIA, BRADENTON , BRADENTON BEACH, BRADENTON BEACH , HOLMES BEACH, HOLMES BEACH , LONGBOAT KEY, SARASOTA",9419142354,72.9,,,,,
782,ONE OF ONE - FLORIDA VR LLC,34,23,"Hillsborough, Pinellas, Polk, Volusia","APOLLO BEACH, CLEARWATER, DAYTONA BEACH SHORES, LAKELAND, ST PETERSBURG, TAMPA",4694126722,72.8,,,,,
937,KEAST ENTERPRISES LLC,28,27,Osceola,KISSIMMEE,407.566.8518,72.8,,,,,
967,FLORIDA NEST,27,27,"Hillsborough, Manatee, Pinellas","BRADENTON, CLEARWATER, GULFPORT, LARGO, PINELLAS PARK, REDINGTON BEACH, SEMINOLE, ST PETERSBURG, ST. PETERSBURG, TAMPA",386-801-0714,72.8,,,,,
904,MURIRI HOLDINGS DBA SOVEREIGN VACATION VILLAS ORLANDO,29,29,Polk,DAVENPORT,407.348.9166,72.7,,,,,
742,RENTALS IN PARADISE INC,36,33,Monroe,"KEY COLONY BEACH, KEY COLONY BEACH , MARATHON, MARATHON ",,72.2,,,,,
775,PORTORO HOMES INC.,35,35,"Okaloosa, Walton","ALYS BEACH, DESTIN, INLET BEACH, MIRAMAR BEACH, SANTA ROSA BEACH",,72.2,,,,,
929,KEY COLONY BEACH REALTY INC,28,28,Monroe,KEY COLONY BEACH,,72.2,,,,,
952,CNE VACATION RENTAL LLC,28,28,Collier,NAPLES,,72.2,,,,,
1027,REMI EMERSON VACATION RENTALS LLC,25,20,"Brevard, Lake, Osceola, Polk, Volusia","CLERMONT, DAVENPORT, HAINES CITY, KISSIMMEE, MELBOURNE, NEW SMYRNA BEACH, PORT ORANGE",,72.0,,,,,
789,NOMAD HOSPITALITY LLC,34,34,"Duval, St. Johns","JACKSONVILLE, JACKSONVILLE BEACH, NEPTUNE BEACH, PONTE VEDRA",,71.8,,,,,
982,"ASSOCIATED VACATION RENTALS, LLC",27,27,Lee,"CAPE CORAL, CAPE CORAL , FT MYERS, NORTH FT MYERS",,71.8,,,,,
773,STEINHATCHEE LANDING LLC,35,30,Taylor,STEINHATCHEE,352-498-0696,71.5,,,,,
956,OCEAN SUNRISE VACATION RENTALS LLC,27,20,Monroe,"ISLAMORADA, KEY LARGO, TAVERNIER",305.393.9967,71.5,,,,,
640,FRAN MAXON REAL ESTATE INC,42,35,Manatee,"ANNA MARIA, BRADENTON BEACH, HOLMES BEACH",,71.4,,,,,
949,CONCIERGE COTTAGES LLC,28,26,Walton,"INLET BEACH, SANTA ROSA BEACH",8502703444,71.4,,,,,
816,COASTAL BEACH FLORIDA VACATIONS LLC,33,33,"Charlotte, Collier","MARCO ISLAND, MARCO ISLAND , NAPLES, NAPLES , PUNTA GORDA",,71.3,,,,,
997,HOST MANAGEMENT GROUP LLC,26,20,"Brevard, Lake, Osceola, Volusia","CLERMONT, CLERMONT , DAVENPORT, KISSIMMEE, MELBOURNE, NEW SMYRNA BEACH, PORT ORANGE",,71.2,,,,,
1019,B&G LUXE PROPERTIES LLC,25,25,Broward,"FORT LAUDERDALE, FORT LAUDERDALE , FORT LUADERDALE , FT LAUDERDALE, POMPANO BEACH, POMPANO BEACH , POMPANP BEACH",,71.0,,,,,
606,TOP TIER AT REUNION LLC,44,44,Osceola,"34747, KISSIMMEE, KISSIMMEE ",,70.9,,,,,
830,UNIVERSAL CORPORATE HOUSING LLC,32,32,"Osceola, Polk","DAVENPORT, KISSIMMEE",,70.9,,,,,
958,FAIRWAY PROPERTY MANAGERS INC,27,25,Monroe,KEY LARGO,305.367.4280,70.9,,,,,
565,VACATION RENTALS OF THE FLA KEYS,47,36,Monroe,"DUCK KEY, ISLAMORADA, KEY COLONY BEACH, KEY LARGO, MARATHON",305-743-8507,70.8,,,,,
768,KCM MANAGEMENT FLORIDA,35,32,"Lake, Osceola, Polk","CLERMONT, DAVENPORT, DAVEPORT, HAINES CITY, KISSIMME, KISSIMMEE",,70.7,,,,,
942,FINEST HOUSE CARE LLC,28,22,"Osceola, Polk","DAVENPORT, KISSIMMEE",3219454796,70.7,,,,,
612,MOLLY PARKER INC,43,43,Monroe,KEY WEST,,70.5,,,,,
1005,"SOUTHERN SHORES OF PCB, LLC",26,24,Bay,"PANAMA CITY BEACH, PANAMAM CITY BEACH",850-832-2394,70.3,,,,,
630,"CARIBE COVE CO VACASA, LLC",42,42,Osceola,"KISSIMMEE, KISSIMMEE ",,70.1,,,,,
610,SEYCHELLES C/O VACASA,44,43,Bay,PANAMA CITY BEACH,863-280-5942,70.0,,,,,
554,SEAGROVE ON THE BEACH PROPERTY RENTALS INC,48,17,"Bay, Walton","PANAMA CITY BEACH, SANTA ROSA BEACH",850.231.4205,69.8,,,,,
570,ORLANDO RESORTS RENTAL LLC,47,23,Orange,ORLANDO,407.496.2786,69.7,,,,,
905,COZY TRIP LLC,29,29,"Osceola, Polk","CHAMPIONS GATE, DAVENPORT, KISSIMMEE",,69.7,,,,,
792,"SAND DOLLAR 1, LLC",34,32,"Bay, Walton","MIRAMAR BEACH, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",,69.4,,,,,
747,CASIOLA BROWARD LLC,36,33,"Broward, Palm Beach","DAVIE, DEERFIELD BEACH, FT LAUDERDALE, HOLLYWOOD, OAKLAND PARK, PARKLAND, PLANTATION, POMPANO BEACH, SOUTHWEST RANCHES, WEST PALM BEACH",,69.2,,,,,
849,AJNB,31,30,"Hernando, Pinellas","CLEARWATER, CLEARWATER BEACH , HERNANDO BEACH, INDIAN ROCKS BEACH, PALM HARBOR",7273408114,69.2,,,,,
703,GIOVANNI CARVALHO GALZERANO,38,30,"Orange, Osceola, Polk","DAVENPORT, KISSIMEEE, KISSIMMEE, KISSIMMEE , ORLANDO",407-707-4914,69.0,,,,,
587,DUNE ALLEN REALTY,46,45,Walton,SANTA ROSA BEACH,,68.9,,,,,
836,DIVING PELICAN REALTY AND RENTALS,32,24,"Escambia, Walton","INLET BEACH, MIRAMAR BEACH, PENSACOLA BEACH, SANTA ROSA BEACH",9858075333,68.9,,,,,
691,SUNDESTIN BEACH C/O VACASA LLC,39,39,Okaloosa,DESTIN,,68.8,,,,,
887,HAVEN BEACH RENTALS LLC,30,19,Bay,PANAMA CITY BEACH,850-527-5492,68.4,,,,,
1009,EQUISOURCE HOLDINGS CORPORATION,26,26,"Okaloosa, Walton","DESTIN, INLET BEACH, MIRAMAR BEACH, SANTA ROSA, SANTA ROSA BEACH",850-665-3335,68.4,,,,,
650,DUNE-ALLEN REALTY INC.,41,21,Walton,SANTA ROSA BEACH,8502672121,68.2,,,,,
729,GAO LIANNA,37,37,Osceola,"KISSIMMEE, REUNION",904.923.9943,68.0,,,,,
1031,FOREAL INVESTMENTS,25,25,"Osceola, Polk","DAVENPORT, HAINES CITY, KISSIEMME, KISSIMMEE",7864865873,68.0,,,,,
1037,BONHEUR VACATIONS LLC,25,25,"Bay, Walton","INLET BEACH , SANTA ROSA BEACH , SEACREST BEACH , SEAGROVE BEACH ",,68.0,,,,,
931,ALEJANDRO AZUERO,28,27,"Osceola, Polk","DAVENPORT, KISSIMME, KISSIMMEE, KISSIMMIE",4072149969,67.8,,,,,
749,CROFT INTERNATIONAL LLC,36,36,Polk,DAVENPORT,,67.6,,,,,
974,"BEACH STAYS VACATIONS, LLC",27,19,"Okaloosa, Walton","DESTIN, FT WALTON BEACH, INLET BEACH, MIRAMAR BEACH, SANTA ROSA BEACH",8503761268,67.0,,,,,
856,FIRST COAST VACATION RENTAL,31,22,"Putnam, St. Johns","SAINT AUGUSTINE, ST AUGUSTINE, ST. AUGUSTINE, ST. AUGUSTINE , ST. AUGUSTINE BEACH, WELAKA",9048598311,66.9,,,,,
550,GETAWAYS BY PCB RETREATS,48,47,"Bay, Okaloosa","DESTIN, PANAMA CITY, PANAMA CITY BEACH",,66.8,,,,,
795,WISCHIS FLORIDA LLC,34,34,Lee,"CAPE CORAL, FT MYERS, FT MYERS BEACH",,66.8,,,,,
706,LSI VACATION RENTALS,38,24,"Bay, Walton","MIRAMAR BEACH, PANAMA CITY, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",702-310-3700,66.7,,,,,
1024,TROPICAL ISLES REALTY INC,25,16,Pinellas,"CLEARWATER BEACH, INDIAN ROCKS BEACH, INDIAN SHORES, LARGO, ST PETERSBURG",(813)593-0744,66.6,,,,,
930,PM COMPANY LLC,28,19,"Broward, Palm Beach","COCONUT CREEK, COCONUT CREEK , WEST PALM BEACH",(561) 356-8940,66.4,,,,,
817,HAPPY CAPE BOAT AND VILLA SERVICE,33,33,Lee,"CAPE CORAL, CAPE CORAL ",2397030103,66.3,,,,,
819,BMI OF SOUTH WEST FLORIDA,33,33,Lee,"CAPE CORAL , FORT MYERS BEACH",2395495400,66.3,,,,,
820,REES CATTERMOLE,33,33,Charlotte,"ENGLEWOOD, PORT CHARLOTTE, ROTONDA WEST, ROTONDA WESTROTONDA, ROTONDA WESTROTONDA ",9416275960,66.3,,,,,
566,"COLOCADA, INC",47,28,Monroe,"KEY WEST, KEY WEST ",3059169020,66.0,,,,,
778,KARA ALTICE-MONTES,35,34,Sarasota,"SARASOTA, SARASOTA ",941-349-9580,66.0,,,,,
913,PASTERMACK MANAGEMENT GROUP,29,24,Brevard,"CAPE CANAVERAL, COCOA BEACH, COCOA BEACH , MERRITT ISLAND, SATELLITE BEACH",3213906200,65.8,,,,,
809,GULF STYLE RENTALS,33,30,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH",,65.7,,,,,
993,MHMH LLC,26,21,Hillsborough,"BRANDON, PLANT CITY, TAMPA, TEMPLE TERRACE",8139389580,65.7,,,,,
848,VAN DE BOE LISA,31,31,Citrus,"CRYSTAL RIVER, LECANTO",352.634.0129,65.5,,,,,
853,NISBET AMANDA,31,31,Osceola,KISSIMMEE,407-605-5865,65.5,,,,,
878,PAUL MELVIN,30,30,Polk,DAVENPORT,407 809 4690,65.1,,,,,
780,O'BRIEN KIMBERLEE A,35,33,Lee,"CAPTIVA, SANIBEL",7735320532,64.9,,,,,
579,AYP LLC,46,16,"Broward, Dade, Osceola","HOLLYWOOD, KISSIMMEE, SUNNY ISLES BEACH",3059440744,64.7,,,,,
906,WHITE ROSE VILLAS,29,29,Polk,DAVENPORT,4076055865,64.7,,,,,
917,MAJESTIC SUN CO VACASA,29,29,Walton,MIRAMAR BEACH,,64.7,,,,,
928,PATRICIA STANLEY,28,28,Monroe,"ISLAMORADA, KEY LARGO, TAVERNIER",305-664-3333,64.2,,,,,
834,COASTLINE VACATION RENTALS,32,32,Gulf,"CAPE SAN BLAS, CAPE SAN BLAS , MEXICO BEACH, PORT SAINT JOE",,63.9,,,,,
996,TURNER MICHAEL,26,23,"Osceola, Polk","DAVENPORT, KISSIMMEE",407-618-3090,63.8,,,,,
825,CORNERSTONE PROPERTY GROUP INC,32,22,Broward,"DEERFIELD BEACH, FORT LAUDERDALE, FORT LAUDERDALE , LAUDERDALE BY THE SE, OAKLAND PARK , POMPANO BEACH, POMPANO BEACH ",9547340791,63.4,,,,,
839,"EMERALD COAST PM DESTIN, LLC",32,18,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH",850-777-3005,63.4,,,,,
995,PARENT KATTY,26,26,Lake,CLERMONT,352-978-6255,63.4,,,,,
1006,PELICAN BEACH C/O VACASA,26,26,Okaloosa,DESTIN,863-280-5942,63.4,,,,,
681,STEVE LOVELACE LLC,40,34,Bay,"1022, PANAMA CITY BEACH",,63.2,,,,,
1033,SUNSPOT REALTY,25,20,Bay,"PANAMA CITY, PANAMA CITY BEACH",(850)234-7151,63.0,,,,,
850,DIGHTON TONY AND JESSICA,31,29,Volusia,"DAYTONA BCH SHORES, DAYTONA BEACH, DAYTONA BEACH SHORES, ORMOND BCH",407-670-4712,62.9,,,,,
968,K & L INTERNATIONAL SERVICES,27,27,"Lake, Osceola, Polk","CLERMONT, DAVENPORT, HAINES CITY, KISSIMMEE",,62.8,,,,,
556,30 A COTTAGES AND CONCIERGE,48,48,Walton,"INLET BEACH, ROSEMARY BEACH, SANTA ROSA BEACH, SEACREST, SEAGROVE BEACH, WATERSOUND BEACH",,62.6,,,,,
1013,PALM ISLAND STAYS LLC,26,19,Charlotte,PLACIDA,941-769-0313,62.6,,,,,
707,"SHANK, ANN",38,37,"Bay, Walton","PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",,62.4,,,,,
992,MANAGED BY SHERPAS,26,22,"Osceola, Polk","DAVENPORT, KISSIMMEE",9258907567,62.3,,,,,
627,HELLO SUNSHINE VACATION RENTALS,42,25,Pinellas,"CLEARWATER BEACH , INDIAN ROCKS BEACH, INDIAN SHORES, INDIAN SHORES ",8138124696,61.9,,,,,
987,"SHOREHOUSE MANAGEMENT, LLC",26,13,Dade,MIAMI,5612713175,61.4,,,,,
598,ITRIP VACATIONS,45,45,Lee,"BOKEELIA, BONITA SPRINGS, CAPE CORAL, CAPE CORAL , FORT MYERS, FORT MYERS BEACH, MATLACHA",,61.3,,,,,
645,MOCK MANAGEMENT LLC,41,14,Nassau,FERNANDINA BEACH,904.945.3887,61.3,,,,,
741,FLORIDA KEYS VACATION RENTALS,36,23,Monroe,"ISLAMORADA, KEY LARGO, KEY WEST, MARATHON, SUMMERLAND KEY, TAVERNIER",(305)743-5181,61.1,,,,,
715,"MY FLORIDA VACATION RENTALS, LLC",38,9,"Collier, Lee","BONITA SPRINGS, FORT MYERS BEACH, NAPLES",2398989391,60.9,,,,,
924,TEN HAAF BEN,29,26,Manatee,"ANNA MARIA, BRADENTON BEACH, HOLMES BEACH",941.782.8152,60.5,,,,,
835,GULF COAST VACATION BY OWNER,32,21,Okaloosa,"DESTIN, DESTIN ",8503771559,60.2,,,,,
804,DE LIMA ROGER F,33,32,"Osceola, Polk","CHAMPIONS GATE, DAVENPORT, KISSIMME, KISSIMMEE",,60.1,,,,,
1014,MARCO ISLAND VACATION LODGING CORPORATION,26,25,Collier,"MARCO ISLAND, NAPLES",,59.9,,,,,
734,JWB PROPERTY MANAGEMENT,37,22,Duval,"JACKSONVILLE, JACKSONVILLE , JACKSONVILLE BEACH",9047557777,59.8,,,,,
882,UPKEY LLC,30,26,Alachua,"ALACHUA, GAINESVILE, GAINESVILLE, GAINEVILLE, HIGH SPRINGS",,59.8,,,,,
973,DESTIN LUXURY RENTALS INC,27,12,Okaloosa,"DESTIN, FT WALTON BEACH",850.837.4191,59.6,,,,,
558,DYER PROPERTY SERVICES LLC,48,14,"Okaloosa, Walton","FT WALTON BEACH, MIRAMAR BEACH",770.883.0032,59.2,,,,,
660,NOELBIS DIAZ PA,40,40,Dade,"CUTLER BAY, CUTLER BAY , HIALEAH, HOMESTEAD, ISLAMORADA , MIAMI, MIAMI , MIAMI FL, MIAMI SPTRING, VIRGINIA GARDEN ",,59.2,,,,,
932,ORLANDO HOST,28,28,"Osceola, Polk","DAVENPORT, DAVEPORT, KISSIMMEE",,59.2,,,,,
945,PARADISE ADDVENTURES LLC,28,14,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH",850.650.0088,59.2,,,,,
604,SANGENITO ANTHONY,44,31,Osceola,"KISSIMMEE, KISSIMMEE ",352.638.2299,59.1,,,,,
915,KEY CONCEPTS REALTY,29,19,Escambia,"PENSACOLA, PENSACOLA ",(850)492-5462,58.9,,,,,
964,RED ROSE INVESTMENTS,27,27,"Orange, Polk","DAVENPORT, DAVENPORT , ORLANDO",,58.8,,,,,
576,MARCO ISLAND RENTAL PROP INC,47,10,Collier,"GOODLAND, MARCO ISLAND, MARCO ISLANF",(941)394-8686,58.7,,,,,
1038,ISLANDER PROPERTIES INC,25,11,Charlotte,PLACIDA,6972192,58.6,,,,,
897,ANNE ENTERPRISES LLC,29,18,"Broward, Dade, Osceola","BAY HARBOR ISLANDS, FORT LAUDERDALE, KISSIMMEE, MIAMI, MIAMI BEACH",,58.5,,,,,
1003,RAIRVUE SERVICES LLC,26,13,"Bay, Broward","FT LAUDERDALE, PANAMA CITY, PANAMA CITY BEACH",303-220-0183,58.4,,,,,
1020,"BRUNSWICK, LILLI & ADAMS, PAUL",25,19,"Broward, Palm Beach","DEERFIELD BEACH, DELRAY BEACH, LIGHTHOUSE POINT, POMPANO BEACH",561-221-1466,58.4,,,,,
739,SPLASH RESORT C/O VACASA,37,37,Bay,"PANAMA CITY BEACH, PANAMA CITY BEACH ",,58.0,,,,,
